"25-05-2019",2,6,7,15,7,3,2,5,4,5,8,11,12,9,11,10,12,13,9,12,4,3,3,3
"26-05-2019",3,3,3,3,2,1,1,1,4,7,7,5,8,9,14,13,16,13,9,6,4,2,2,4
"27-05-2019",1,1,1,1,1,1,1,1,1,4,11,10,3,3,6,11,37,46,53,10,1,1,1,1
"28-05-2019",1,1,4,1,1,1,1,1,2,2,4,4,5,9,12,9,13,20,10,5,3,3,1,1
"29-05-2019",2,5,10,12,13,7,2,2,3,12,9,6,7,7,7,7,9,8,9,7,5,1,2,1
"30-05-2019",2,12,12,18,13,1,1,1,2,3,3,6,8,8,6,8,8,7,6,5,3,2,2,2
"31-05-2019",1,1,1,1,1,1,1,1,2,3,3,4,4,3,4,6,9,9,7,5,4,2,3,3
"01-06-2019",4,5,8,7,3,2,1,2,5,7,11,9,10,12,14,12,11,12,10,7,5,5,4,6
"02-06-2019",4,6,8,5,11,8,5,5,10,5,7,13,14,16,16,16,18,20,14,10,6,4,4,6
"03-06-2019",7,9,13,21,18,9,2,3,2,4,6,8,7,8,9,8,7,6,7,5,4,4,5,6
"04-06-2019",8,14,16,15,18,11,2,2,4,8,11,10,11,14,10,10,11,11,10,6,4,2,2,4
"05-06-2019",3,3,8,12,3,3,1,2,5,4,8,-9999,-9999,8,8,9,9,7,8,5,5,4,2,2
"06-06-2019",3,2,5,4,7,1,1,1,3,3,5,6,7,9,8,11,10,8,7,5,3,1,1,1
"07-06-2019",1,3,4,1,1,1,1,1,2,4,4,4,6,8,9,10,7,7,4,4,2,2,1,1
"08-06-2019",2,1,1,1,1,1,1,1,2,3,6,16,19,11,7,9,15,19,13,14,13,15,2,2
"09-06-2019",1,2,2,4,2,2,2,2,3,7,12,14,28,21,25,36,41,30,31,35,41,33,31,30
"10-06-2019",35,36,37,45,38,20,21,9,13,21,28,26,19,28,22,30,22,17,19,36,29,25,22,13
"11-06-2019",10,8,21,15,18,9,7,4,10,15,11,8,14,17,34,26,10,7,20,15,9,3,8,7
"12-06-2019",3,2,1,1,1,1,1,1,5,4,5,5,8,13,10,8,7,8,5,5,3,4,3,4
"13-06-2019",7,2,1,2,2,1,2,1,2,5,7,11,8,9,9,9,7,6,4,3,2,2,1,1
"14-06-2019",1,3,2,1,5,4,2,1,2,3,4,4,6,6,6,6,8,7,5,2,1,1,1,2
"15-06-2019",4,11,8,23,32,36,14,6,9,21,19,25,25,27,26,23,22,25,32,26,27,25,31,22
"16-06-2019",40,39,33,40,30,19,12,16,20,33,31,33,38,37,48,50,42,17,15,33,39,29,8,20
"17-06-2019",34,9,17,25,33,9,10,15,7,13,24,33,31,18,10,10,10,21,14,10,6,2,5,4
"18-06-2019",5,11,3,11,18,15,6,7,4,8,30,30,29,24,32,28,25,36,17,4,3,9,4,6
"19-06-2019",10,7,8,10,3,1,1,2,2,7,11,12,8,17,52,22,14,8,6,7,7,1,1,1
"20-06-2019",1,1,4,5,6,3,1,5,3,9,13,8,9,11,29,32,13,6,6,5,4,3,10,3
"21-06-2019",7,3,1,1,1,1,1,1,2,3,5,6,7,10,10,10,8,7,8,6,4,3,3,2
"22-06-2019",3,5,4,1,1,3,1,5,15,9,9,31,20,28,25,22,17,13,18,18,32,33,16,19
"23-06-2019",33,26,4,6,6,6,4,2,7,9,15,16,15,16,23,24,19,16,12,8,9,4,2,4
"24-06-2019",8,4,3,6,5,2,1,1,1,2,3,5,6,8,6,7,5,4,12,-9999,24,9,12,12
"25-06-2019",34,36,16,13,14,11,13,10,8,22,17,43,46,44,25,26,35,44,34,21,11,8,7,9
"26-06-2019",8,9,11,16,14,13,7,7,9,10,11,7,15,17,20,24,31,20,17,20,10,5,7,8
"27-06-2019",10,8,10,16,25,24,18,15,7,9,9,20,16,9,10,11,15,26,25,21,13,3,3,3
"28-06-2019",4,4,5,6,4,4,3,4,4,4,10,7,16,22,26,29,10,5,7,5,6,6,8,9
"29-06-2019",12,19,33,28,28,25,21,20,16,24,25,28,28,26,28,34,32,32,30,26,24,24,20,18
"30-06-2019",20,22,24,23,25,24,22,19,22,24,22,27,26,34,30,28,31,30,24,27,23,16,13,16
"01-07-2019",18,20,18,21,21,19,17,11,18,27,25,23,19,19,20,18,21,26,31,23,16,9,4,2
"02-07-2019",5,3,4,5,10,3,4,4,4,6,5,4,6,7,8,9,3,2,2,2,6,2,1,1
"03-07-2019",1,1,1,1,1,1,1,1,1,2,2,3,2,3,5,4,6,5,5,3,3,2,1,1
"04-07-2019",1,1,1,1,1,3,9,8,8,15,18,14,16,14,19,-9999,-9999,15,22,28,31,17,7,3
"05-07-2019",3,6,27,27,29,23,12,11,3,4,29,34,39,19,34,38,56,52,14,3,2,2,2,1
"06-07-2019",1,2,2,1,1,13,5,7,4,7,13,18,17,11,24,55,53,53,55,41,10,3,14,7
"07-07-2019",3,4,4,3,5,5,4,8,12,7,14,15,17,16,16,16,18,16,10,9,6,7,5,4
"08-07-2019",5,3,7,6,8,4,1,1,2,3,6,10,7,5,9,8,6,11,4,3,2,1,1,1
"09-07-2019",1,2,1,1,1,1,1,1,1,5,7,6,12,13,13,11,8,9,8,4,2,1,1,2
"10-07-2019",4,5,10,10,7,6,1,1,1,4,4,9,7,8,8,9,9,10,8,8,6,2,5,6
"11-07-2019",8,12,20,27,15,17,19,8,16,28,20,18,16,26,38,45,43,44,28,35,42,33,31,35
"12-07-2019",30,41,38,38,42,12,8,2,6,27,22,19,11,14,17,11,10,9,9,11,13,15,4,7
"13-07-2019",11,25,23,17,20,7,13,13,8,12,17,30,16,19,17,18,15,17,15,10,11,8,6,6
"14-07-2019",14,5,5,6,4,3,4,2,6,9,10,10,10,12,22,34,38,47,47,43,36,29,26,17
"15-07-2019",26,19,19,27,33,35,28,22,10,12,-9999,-9999,-9999,6,9,9,10,16,9,9,9,18,14,5
"16-07-2019",4,5,7,12,20,32,32,23,16,6,10,17,12,21,40,47,35,25,34,34,37,43,27,10
"17-07-2019",8,13,18,14,9,10,8,6,4,11,19,18,14,19,21,20,16,12,20,13,9,8,12,10
"18-07-2019",11,7,13,9,6,7,2,10,3,7,23,21,32,20,29,18,13,43,49,43,38,21,14,11
"19-07-2019",4,7,8,10,1,1,1,1,2,9,15,22,16,19,32,39,46,45,45,46,36,43,49,40
"20-07-2019",10,9,8,14,15,10,6,7,8,22,29,36,39,33,33,35,42,40,18,31,36,28,34,30
"21-07-2019",9,5,3,8,9,14,2,4,15,37,35,31,57,57,58,49,57,56,44,47,40,35,32,35
"22-07-2019",26,36,19,19,39,19,17,3,17,19,29,23,32,37,38,43,36,38,42,27,18,13,13,21
"23-07-2019",20,28,38,25,20,10,13,3,26,28,25,16,33,16,23,22,36,25,12,16,17,27,14,12
"24-07-2019",11,13,19,27,34,13,4,15,16,8,11,21,26,47,48,44,30,17,33,44,48,50,45,36
"25-07-2019",41,39,37,36,37,27,13,2,10,11,26,29,37,35,37,28,29,17,16,25,23,9,14,18
"26-07-2019",18,27,11,9,10,11,12,6,3,8,16,18,12,15,34,24,25,19,26,25,24,25,23,18
"27-07-2019",19,3,6,11,10,13,11,4,4,6,12,32,36,27,16,12,13,10,8,7,5,4,2,3
"28-07-2019",1,3,5,7,6,9,5,2,3,7,17,30,18,23,21,28,35,22,17,9,8,6,3,6
"29-07-2019",5,10,10,11,10,3,1,1,2,4,5,5,5,5,4,4,4,3,3,3,2,1,2,3
"30-07-2019",5,3,6,7,3,2,1,1,1,3,4,9,12,7,8,8,29,45,22,31,8,3,3,2
"31-07-2019",4,2,5,6,4,2,3,2,9,15,31,30,30,24,17,5,17,37,27,26,16,5,4,2
"01-08-2019",3,1,1,3,4,8,10,3,2,4,10,12,17,20,21,20,22,25,24,24,37,34,35,28
"02-08-2019",25,11,5,8,21,14,5,16,24,31,40,45,55,29,12,30,40,53,38,5,4,4,3,3
"03-08-2019",6,6,4,5,4,2,1,2,3,7,8,8,10,7,8,12,11,13,8,8,4,3,5,4
"04-08-2019",4,3,7,5,6,8,14,9,15,30,19,15,13,14,20,56,63,60,59,54,53,39,31,37
"05-08-2019",45,50,48,54,58,54,42,29,35,31,35,37,36,48,48,44,50,48,61,49,50,47,32,43
"06-08-2019",34,34,42,49,25,33,29,11,17,24,28,23,24,23,27,32,30,30,33,45,34,25,13,14
"07-08-2019",14,12,21,19,21,8,3,2,7,20,15,20,42,43,48,48,48,48,47,59,58,52,42,45
"08-08-2019",21,20,27,33,24,6,4,9,8,10,30,23,24,31,46,51,37,10,7,4,2,1,1,2
"09-08-2019",3,2,1,4,12,2,1,1,4,7,11,17,15,14,17,18,15,27,29,28,29,20,22,22
"10-08-2019",16,22,36,26,23,26,39,36,34,29,30,47,57,49,55,48,42,39,27,27,28,25,28,32
"11-08-2019",27,32,45,51,54,57,61,54,38,35,42,40,46,37,37,36,42,54,41,45,33,20,19,15
"12-08-2019",23,30,35,39,42,18,15,14,12,25,35,44,46,57,56,43,53,56,55,29,14,17,8,9
"13-08-2019",14,24,42,37,27,37,21,14,15,20,24,22,21,33,52,57,51,52,49,48,34,10,20,10
"14-08-2019",8,12,12,22,36,30,17,7,12,17,34,20,39,30,22,15,15,12,11,9,7,7,5,6
"15-08-2019",4,4,4,8,12,15,25,12,20,20,21,24,22,25,25,32,55,59,52,16,11,11,13,13
"16-08-2019",12,9,9,8,10,20,23,10,7,13,17,26,28,21,20,40,56,62,57,22,9,4,3,7
"17-08-2019",12,20,13,18,48,47,18,15,15,20,20,27,31,15,25,25,38,52,55,57,47,48,55,48
"18-08-2019",48,38,46,52,59,49,38,27,28,42,45,44,44,60,56,56,54,59,62,52,42,43,36,36
"19-08-2019",37,39,40,42,50,50,37,21,11,27,23,47,44,54,59,57,57,58,55,49,41,42,52,50
"20-08-2019",41,46,50,47,44,37,40,40,36,18,22,29,26,21,19,22,28,42,26,23,30,29,32,29
"21-08-2019",29,33,35,29,28,16,24,26,23,27,23,37,43,53,50,44,56,56,50,45,50,39,27,43
"22-08-2019",46,39,58,60,57,49,42,38,23,23,35,47,43,50,61,58,52,62,48,37,15,23,31,33
"23-08-2019",40,51,59,61,60,59,63,58,61,59,55,59,60,58,62,62,59,63,41,34,29,32,34,48
"24-08-2019",46,51,57,51,49,42,31,40,43,47,34,29,42,49,55,58,54,58,56,36,22,17,32,13
"25-08-2019",19,31,41,28,24,17,13,14,17,28,47,43,44,48,49,58,60,59,59,61,58,40,11,28
"26-08-2019",6,3,7,9,10,10,7,7,8,10,14,13,9,9,8,9,11,31,48,40,29,30,25,33
"27-08-2019",38,40,27,35,20,12,12,9,5,10,19,32,26,13,14,26,29,45,42,41,25,11,15,18
"28-08-2019",17,26,16,27,37,14,11,14,15,19,18,29,27,17,21,27,32,39,30,26,15,10,15,23
"29-08-2019",24,29,43,25,25,13,8,22,7,9,18,23,32,43,48,45,49,47,43,44,41,36,38,45
"30-08-2019",43,7,16,17,12,17,3,5,12,23,25,27,51,55,51,51,55,55,44,33,23,17,10,22
"31-08-2019",35,41,37,23,26,32,24,25,29,22,26,23,28,46,33,35,34,41,47,48,37,25,17,22
"01-09-2019",20,10,6,12,23,16,12,7,24,35,31,25,21,26,29,23,19,23,30,16,7,20,12,4
"02-09-2019",7,10,8,12,2,15,6,3,3,7,22,28,31,38,32,32,32,20,22,28,16,9,21,23
"03-09-2019",5,3,3,5,6,5,5,6,11,5,7,23,30,42,44,36,44,23,19,26,23,13,10,2
"04-09-2019",7,4,10,19,17,27,26,14,5,11,16,23,25,33,56,42,48,31,34,42,16,19,19,35
"05-09-2019",28,33,40,62,67,55,52,41,22,32,37,41,47,47,58,63,64,54,60,58,49,39,13,24
"06-09-2019",21,12,14,18,15,21,5,3,4,16,23,35,51,52,42,50,47,60,72,50,35,25,42,46
"07-09-2019",43,46,55,61,59,60,50,48,51,43,39,44,38,49,44,44,59,42,59,63,50,45,30,35
"08-09-2019",31,26,16,19,5,3,16,16,24,17,27,57,48,60,58,33,36,44,37,57,45,21,21,12
"09-09-2019",17,44,47,66,38,35,18,4,7,4,9,29,14,17,36,41,46,46,50,49,31,13,9,1
"10-09-2019",1,1,2,1,15,19,9,2,10,15,28,30,28,43,37,14,9,24,34,48,38,35,52,37
"11-09-2019",13,13,13,30,21,7,3,2,4,6,32,34,40,28,21,10,9,12,19,18,36,27,8,7
"12-09-2019",15,9,11,14,28,7,11,3,3,8,25,36,33,26,32,29,23,30,31,37,33,25,24,22
"13-09-2019",29,22,27,29,36,29,13,7,4,7,22,21,29,35,29,31,31,28,26,24,15,30,49,53
"14-09-2019",55,60,71,66,72,61,47,33,38,51,62,59,59,57,64,52,58,53,63,52,43,39,44,38
"15-09-2019",53,53,60,69,71,71,67,60,66,69,77,71,70,79,71,66,66,63,57,41,27,25,25,29
"16-09-2019",20,40,35,46,42,31,30,4,2,6,37,29,32,21,47,61,57,18,4,16,14,3,2,1
"17-09-2019",1,1,1,1,1,1,1,1,1,1,-9999,-9999,-9999,5,5,6,7,2,3,2,2,2,2,1
"18-09-2019",2,2,2,1,1,1,1,1,1,1,1,3,5,5,4,5,4,3,2,1,1,1,1,1
"19-09-2019",1,1,1,1,1,1,1,1,1,5,13,12,6,5,6,6,4,4,2,2,1,1,1,2
"20-09-2019",2,4,4,5,6,8,2,7,6,1,5,18,19,7,23,25,33,28,30,33,34,36,34,39
"21-09-2019",44,44,41,44,44,45,36,27,36,33,38,43,51,52,53,56,57,51,48,42,38,36,24,14
"22-09-2019",24,19,20,35,28,25,14,19,27,33,31,18,26,42,43,54,23,13,10,35,30,11,2,1
"23-09-2019",1,1,1,1,1,1,1,1,1,1,3,4,7,6,6,6,5,4,3,2,3,3,3,5
"24-09-2019",9,1,6,11,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25-09-2019",1,1,1,1,1,1,1,1,3,4,9,6,6,6,8,5,5,31,36,24,1,1,1,1
"26-09-2019",1,4,3,4,1,1,1,1,1,1,2,3,5,5,5,5,3,2,1,1,1,1,1,1
"27-09-2019",2,5,1,1,1,1,1,1,1,1,2,3,4,6,31,40,39,46,41,39,10,4,1,1
"28-09-2019",1,1,1,1,1,11,14,14,10,15,16,13,14,15,10,9,28,46,52,40,24,8,1,1
"29-09-2019",1,1,1,1,1,1,1,1,1,3,3,12,12,10,10,11,11,11,6,2,1,1,1,1
"30-09-2019",1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,4,4,3,2,1,1,1,1,1
"01-10-2019",2,1,1,1,1,1,1,1,1,1,1,2,3,4,7,4,3,3,1,1,1,1,1,1
"02-10-2019",1,1,1,1,1,1,1,1,1,1,1,3,4,5,4,4,2,3,3,1,1,1,1,1
"03-10-2019",1,3,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,3,3,1,1,1,1,1
"04-10-2019",5,10,9,5,4,3,3,4,1,1,5,7,6,9,2,1,1,1,2,1,1,1,1,1
"05-10-2019",1,3,4,2,5,9,1,1,1,2,4,5,6,6,6,5,5,5,4,2,5,6,6,3
"06-10-2019",3,2,1,2,4,2,1,1,2,7,6,7,7,6,9,9,11,22,41,38,36,32,30,26
"07-10-2019",24,35,28,21,35,40,34,34,29,34,34,41,46,45,49,48,39,31,31,20,22,15,25,16
"08-10-2019",24,32,36,23,12,5,4,1,1,2,3,5,6,19,18,17,18,19,17,18,19,25,28,29
"09-10-2019",27,29,31,31,30,24,11,6,10,12,14,7,8,9,8,5,3,4,2,1,1,1,1,1
"10-10-2019",1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,2,1,3,1,1,2,2,1,1
"11-10-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,8
"12-10-2019",2,3,1,1,1,4,6,1,1,2,16,19,21,21,30,32,37,47,41,32,20,10,3,11
"13-10-2019",4,11,16,6,8,5,3,15,26,15,4,8,17,27,34,39,39,47,43,28,22,15,1,1
"14-10-2019",1,1,1,1,1,1,1,1,2,2,2,2,4,6,7,3,3,2,1,1,1,1,1,1
"15-10-2019",1,1,1,1,1,1,1,1,1,2,1,2,3,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"16-10-2019",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,2,2,2,2,2,1,1,1,1,1,1,1,3
"17-10-2019",5,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,1,1,1,1,1,1
"18-10-2019",1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,3,3,1,1,1,1,2,5
"19-10-2019",2,1,1,1,1,1,1,1,1,1,1,3,3,4,5,5,4,3,2,3,1,1,1,1
"20-10-2019",1,1,1,1,1,1,1,1,1,1,2,3,4,6,6,6,7,3,1,1,1,1,1,1
"21-10-2019",1,1,1,1,1,1,1,1,1,1,2,6,14,32,33,29,24,22,29,25,7,3,9,21
"22-10-2019",45,52,55,52,50,45,30,2,17,4,12,23,15,22,19,20,31,27,11,23,27,37,21,16
"23-10-2019",30,45,52,48,32,8,3,8,8,2,7,8,21,33,27,5,6,7,7,4,11,18,13,35
"24-10-2019",13,3,18,18,18,7,5,2,1,2,2,3,11,27,39,33,28,29,20,10,3,2,1,1
"25-10-2019",1,1,2,1,1,4,1,2,2,2,2,2,4,9,11,9,12,34,22,7,4,4,1,1
"26-10-2019",17,13,23,24,3,3,3,2,2,6,7,27,27,35,43,26,28,38,23,24,15,10,8,15
"27-10-2019",5,3,2,4,9,16,4,13,21,17,7,7,15,29,50,33,40,32,18,15,6,9,1,1
"28-10-2019",1,2,4,4,7,10,6,4,2,3,6,9,15,17,14,15,12,7,6,4,3,1,3,4
"29-10-2019",1,1,1,1,1,1,1,1,1,1,2,2,3,4,5,4,1,1,1,1,3,2,1,1
"30-10-2019",1,1,1,1,1,1,1,1,1,1,1,3,2,7,8,2,1,1,1,1,1,1,1,1
"31-10-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,6,1,1,1,1,1,1,1
"01-11-2019",2,15,24,17,22,17,15,9,13,15,18,20,17,24,25,24,21,20,22,26,23,13,15,23
"02-11-2019",19,25,22,21,22,21,20,20,18,14,19,13,14,18,22,22,23,17,8,3,1,1,2,1
"03-11-2019",1,1,1,1,1,1,1,1,1,2,4,6,6,8,16,19,26,14,9,6,3,10,18,20
"04-11-2019",26,32,32,37,30,23,8,1,2,3,5,4,6,6,7,5,3,1,1,1,1,1,1,1
"05-11-2019",1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1
"06-11-2019",1,1,1,1,1,1,1,1,1,1,1,1,2,6,5,4,2,2,1,1,1,1,1,1
"07-11-2019",1,1,1,3,1,1,1,1,1,1,3,2,4,9,11,7,11,6,5,3,5,20,25,24
"08-11-2019",4,1,1,1,8,14,13,2,1,4,7,5,3,4,7,3,1,1,1,1,1,1,1,1
"09-11-2019",1,1,1,1,1,1,1,1,1,1,2,3,4,6,5,5,4,3,3,6,4,5,5,4
"10-11-2019",12,14,9,11,10,23,11,17,25,13,9,12,4,8,10,8,5,4,3,1,1,1,1,1
"11-11-2019",1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,4,2,1,1,2,16,4,1
"12-11-2019",8,9,17,14,8,8,2,21,20,20,24,64,-9999,21,24,26,34,22,13,1,1,1,1,9
"13-11-2019",6,1,10,15,11,6,10,1,2,12,16,16,17,5,1,3,3,4,4,8,44,9,11,3
"14-11-2019",3,1,1,1,3,1,1,1,1,2,2,2,2,4,8,2,1,1,1,1,11,1,1,1
"15-11-2019",1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1
"16-11-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,9,6,7,3,1,1,1,2
"17-11-2019",1,7,1,1,1,1,1,1,1,1,5,10,26,34,24,2,8,23,29,25,22,19,8,13
"18-11-2019",5,4,1,1,1,2,2,1,1,1,2,2,3,4,2,1,1,1,1,1,1,1,1,1
"19-11-2019",1,1,1,1,1,1,1,1,14,30,35,34,13,3,26,26,25,27,9,1,3,4,1,5
"20-11-2019",4,5,9,16,43,34,6,10,1,1,1,3,24,28,24,22,22,21,23,23,24,27,33,34
"21-11-2019",41,35,41,39,30,12,18,15,14,10,9,11,17,28,25,24,21,11,9,13,6,4,18,22
"22-11-2019",11,5,5,6,4,7,1,1,1,1,2,2,3,4,3,2,2,1,1,1,1,1,2,2
"23-11-2019",1,2,1,4,11,1,1,1,1,1,2,4,5,4,3,2,1,13,31,7,1,1,1,1
"24-11-2019",1,1,1,1,3,14,25,24,35,28,30,28,39,39,43,46,40,43,20,39,35,41,48,36
"25-11-2019",21,35,62,64,51,16,25,4,1,1,2,4,8,6,3,2,1,1,2,1,1,1,1,1
"26-11-2019",2,1,1,1,1,1,1,1,1,7,13,29,32,34,11,13,14,8,2,5,2,1,2,1
"27-11-2019",1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1,2,2
"28-11-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29-11-2019",2,7,16,18,16,12,1,1,1,2,1,3,3,4,3,2,2,1,1,1,1,1,1,3
"30-11-2019",2,4,7,8,6,2,1,1,1,1,2,4,5,4,2,1,1,1,1,1,1,1,1,2
"01-12-2019",3,6,2,2,7,4,10,21,10,11,17,16,24,37,29,30,34,35,36,27,27,13,9,15
"02-12-2019",18,22,25,17,12,10,8,3,5,5,7,20,7,7,3,2,1,1,1,1,2,3,2,2
"03-12-2019",2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1
"04-12-2019",1,1,1,1,1,1,1,2,11,14,18,17,19,24,23,19,15,10,10,11,12,13,18,22
"05-12-2019",23,28,34,33,38,25,12,2,3,6,15,17,24,33,28,23,19,16,13,17,14,-9999,9,13
"06-12-2019",18,12,6,24,23,28,1,1,4,10,11,8,12,9,3,3,2,1,2,2,3,4,5,4
"07-12-2019",4,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,4,3
"08-12-2019",3,1,1,1,1,1,1,1,1,1,2,3,5,5,7,6,4,7,10,4,10,10,3,3
"09-12-2019",3,2,2,1,1,1,1,1,1,2,2,1,1,2,3,2,1,5,1,1,2,2,2,2
"10-12-2019",1,4,4,7,6,3,4,1,2,4,7,19,10,6,16,9,18,18,11,12,8,8,1,4
"11-12-2019",2,2,5,11,4,1,1,1,1,1,1,2,1,3,7,8,7,3,6,15,1,3,26,13
"12-12-2019",19,15,22,41,28,31,15,16,12,9,11,7,7,12,12,13,1,2,2,2,2,3,4,4
"13-12-2019",3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3
"14-12-2019",2,2,1,1,3,11,18,22,25,23,17,21,20,7,1,2,3,1,1,1,2,2,1,1
"15-12-2019",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,12,11,1,1,2,2,3,2
"16-12-2019",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
"17-12-2019",1,1,1,-9999,-9999,-9999,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,3
"18-12-2019",3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2
"19-12-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20-12-2019",1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,3,5,5,4,1,1,1,1,1
"21-12-2019",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
"22-12-2019",2,3,4,7,6,5,4,6,3,4,2,7,11,15,14,22,21,10,15,20,28,17,9,12
"23-12-2019",1,2,9,12,13,13,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1
"24-12-2019",1,1,2,2,2,2,1,1,1,1,3,4,5,4,4,3,2,3,3,3,2,2,2,2
"25-12-2019",2,6,6,5,6,7,6,8,6,9,14,12,10,11,14,16,15,7,2,2,2,2,5,16
"26-12-2019",21,26,11,8,13,8,23,27,13,14,11,12,15,19,17,17,15,9,9,11,7,4,12,18
"27-12-2019",2,2,3,5,2,1,1,1,1,2,4,6,4,5,14,20,16,14,11,5,4,4,6,13
"28-12-2019",6,18,2,16,17,2,5,5,11,13,9,15,18,17,12,10,12,15,10,10,3,10,20,18
"29-12-2019",17,22,26,24,27,24,22,19,18,23,20,12,14,16,17,18,17,12,6,7,9,9,9,10
"30-12-2019",12,17,16,16,13,8,4,1,1,1,1,2,2,3,2,2,3,2,2,1,1,1,1,1
"31-12-2019",3,10,12,15,12,10,6,2,2,2,2,4,4,4,2,2,1,1,1,2,2,2,8,10
"01-01-2020",7,6,5,3,3,2,1,1,1,1,1,1,2,3,8,15,14,17,22,11,4,7,17,23
"02-01-2020",31,30,29,41,49,40,32,23,35,29,20,21,26,24,25,20,21,15,12,16,18,18,21,12
"03-01-2020",27,32,32,35,35,23,10,3,15,16,14,15,16,13,11,7,4,7,9,2,2,2,2,3
"04-01-2020",2,2,1,1,1,3,1,1,1,1,3,3,3,2,2,1,1,1,1,2,4,6,5,2
"05-01-2020",4,4,3,1,1,1,1,1,1,3,8,5,6,11,5,9,7,4,3,4,5,7,13,23
"06-01-2020",25,21,35,36,35,35,38,39,38,38,38,36,33,25,21,18,14,10,7,12,21,24,26,28
"07-01-2020",29,36,29,31,26,20,14,5,2,3,6,6,7,8,10,14,9,5,6,4,2,2,5,2
"08-01-2020",6,8,16,9,6,3,6,15,14,26,18,15,16,14,19,19,13,14,6,5,11,17,16,25
"09-01-2020",38,44,25,18,20,10,1,1,2,2,8,13,10,10,13,8,3,2,1,1,2,2,3,4
"10-01-2020",4,2,1,1,1,1,1,1,1,2,2,3,3,3,4,1,1,1,1,3,3,6,6,7
"11-01-2020",6,3,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,1,2,5,5,5,5
"12-01-2020",4,3,2,2,1,1,1,1,1,1,2,2,4,13,20,20,23,15,3,1,2,2,1,1
"13-01-2020",1,1,1,1,1,1,1,1,1,1,4,9,14,15,20,11,2,2,3,2,2,2,3,2
"14-01-2020",2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,2,3,4,3,3
"15-01-2020",1,1,1,1,1,1,1,1,1,1,1,9,12,14,16,14,14,10,6,5,5,2,4,5
"16-01-2020",3,4,7,8,1,2,1,1,2,-9999,-9999,-9999,6,12,7,4,5,3,3,3,1,1,1,10
"17-01-2020",11,24,25,31,37,29,27,21,16,16,22,19,24,27,25,23,16,14,7,9,20,11,5,8
"18-01-2020",9,8,22,16,22,32,18,12,3,13,17,21,24,22,17,17,13,9,2,4,3,4,4,2
"19-01-2020",4,7,6,7,11,9,6,6,7,10,8,15,17,23,10,13,23,18,12,9,8,16,24,32
"20-01-2020",21,11,25,25,36,31,20,10,9,8,10,16,18,17,14,17,17,16,18,13,16,15,11,19
"21-01-2020",18,32,36,30,23,23,23,27,26,25,22,17,17,11,7,8,4,4,3,2,2,3,3,3
"22-01-2020",2,1,3,1,1,1,1,1,1,1,3,3,5,4,6,2,1,1,1,2,3,4,4,5
"23-01-2020",5,3,3,2,1,1,1,1,1,1,1,3,27,37,33,31,32,26,22,19,25,22,14,6
"24-01-2020",8,11,17,15,14,9,4,2,5,5,11,15,18,18,24,7,3,1,1,1,2,3,4,5
"25-01-2020",5,3,1,1,1,1,1,1,1,1,1,1,3,8,9,5,3,1,1,1,1,1,2,3
"26-01-2020",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"27-01-2020",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
